id,ts,sensor,reading,quality,label
19254,2026-03-12,s9,-6.9352,,2
19255,1703772478,s38,-3.9675,ok,2
19256,1727765106,s26,-4.7787,ok,2
19257,1755747214,s14,3.0913,,1
19258,1727339628,s39,0.8601,OK,0
19259,1779962366,s13,5.4909,,1
19260,1782748256,s21,2.4943,ok,0
19261,1701084762,s30,1.908,ok,0
19262,2026-01-11,s25,0.708,good,0
19263,2026-09-13,s26,1.9541,ok,0
19264,2026-02-19,s27,-0.822,ok,0
19265,1728950401,s1,-4.9671,ok,2
19266,2026-02-15,s22,-3.5986,ok,2
19267,1741146680,s22,0.8217,ok,2
19268,1708557947,s35,2.1425,ok,1
19269,1721165406,s29,-3.8366,good,0
19270,2026-07-11,s24,2.2227,good,0
19271,2026-08-11,s38,-5.2759,good,2
19272,1734974837,s4,3.0301,BAD,1
19273,2026-08-19,s39,-4.1219,BAD,2
19274,2026-01-15,s18,0.1321,,0
19275,2026-03-19,s33,-3.5613,good,2
19276,1734816357,s14,4.6867,BAD,1
19277,1724456581,s31,-0.6359,BAD,0
19278,1701132230,s18,-5.2629,ok,2
19279,1717908640,s14,-0.5402,ok,0
19280,1737644883,s17,2.1022,BAD,1
19281,2026-09-10,s24,-2.9119,OK,2
19282,2026-06-17,s5,-0.2692,,2
19283,2026-02-10,s21,-4.2946,ok,2
19284,1788224355,s35,-0.886,OK,0
19285,2026-05-18,s35,4.1104,BAD,1
19286,1709026958,s18,2.227,OK,1
19287,1736972154,s12,-5.3395,,2
19288,1724696816,s20,0.8006,,0
19289,1768932904,s5,6.2247,BAD,1
19290,1788943576,s22,1.0737,good,0
19291,2026-01-18,s18,-3.4865,BAD,2
19292,2026-09-10,s4,1.037,OK,1
19293,1710208979,s24,-0.0275,OK,2
19294,1770213412,s31,-3.6086,OK,2
19295,2026-05-10,s21,-3.1735,OK,2
19296,2026-02-18,s31,1.5532,OK,0
19297,2026-01-14,s40,1.473,BAD,0
19298,2026-03-11,s26,5.6124,OK,1
19299,1702365281,s23,2.8029,BAD,1
19300,1780231558,s26,1.7544,BAD,0
19301,2026-02-11,s4,2.0745,OK,1
19302,1710702606,s25,3.0278,ok,0
19303,2026-03-18,s12,7.0554,BAD,1
19304,1774750347,s38,-6.5752,BAD,2
19305,2026-07-14,s38,-3.8908,BAD,2
19306,2026-01-19,s33,0.1723,OK,0
19307,2026-06-14,s29,-3.4906,,2
19308,1717468585,s39,-2.6906,BAD,2
19309,2026-02-18,s17,-2.5174,OK,2
19310,2026-08-14,s31,3.284,BAD,1
19311,1771084402,s15,,ok,2
19312,2026-01-15,s12,-1.0002,OK,2
19313,1741687853,s1,3.775,ok,1
19314,2026-03-12,s35,6.9852,BAD,1
19315,1713140719,s18,3.7365,BAD,1
19316,1764800002,s8,-2.3862,OK,0
19317,1717487561,s4,4.7811,,0
19318,2026-08-12,s28,6.6875,good,1
19319,1758134656,s37,5.35,OK,1
19320,1762056526,s36,3.2944,OK,0
19321,2026-02-17,s27,-4.0402,good,2
19322,2026-04-19,s32,-3.8742,good,2
19323,1747480472,s14,7.601,,1
19324,2026-01-13,s36,-3.3057,,2
19325,1708268234,s8,-1.3385,ok,0
19326,1721277897,s36,4.2594,BAD,1
19327,1715743680,s16,-2.8838,,2
19328,1727608067,s13,-3.2204,good,2
19329,1780737347,s18,-0.7752,BAD,0
19330,2026-04-18,s11,-0.7041,BAD,0
19331,1723377090,s35,-6.235,,2
19332,1766211974,s2,-4.0458,OK,2
19333,2026-05-13,s27,-3.3453,,2
19334,2026-05-10,s9,7.1534,,1
19335,2026-05-12,s37,1.1666,BAD,0
19336,1759337990,s3,1.7289,BAD,1
19337,1758416138,s31,-2.1269,good,2
19338,2026-01-12,s8,6.2231,OK,1
19339,1741749201,s9,2.1261,,0
19340,2026-03-15,s21,-6.0115,good,2
19341,1772068538,s29,8.2617,BAD,1
19342,1785654915,s15,-2.2628,BAD,2
19343,1767283600,s38,-5.2143,OK,2
19344,1739885999,s22,1.8446,BAD,0
19345,2026-08-13,s25,-0.1505,ok,0
19346,1781050625,s14,-1.3871,ok,0
19347,2026-06-19,s9,-4.7419,ok,2
19348,1729721670,s13,4.3096,OK,1
19349,2026-07-11,s10,-3.6253,,2
19350,1730616142,s38,-1.7588,OK,2
19351,2026-01-10,s2,,OK,2
19352,1787726674,s6,4.9856,BAD,1
19353,2026-09-11,s22,3.0567,,1
19354,2026-05-11,s34,-2.7106,OK,2
19355,1768094247,s2,5.9527,ok,1
19356,2026-08-17,s3,3.0484,ok,0
19357,1761786293,s26,5.0524,OK,1
19358,1762185413,s4,5.6143,,1
19359,2026-03-16,s26,-1.0585,ok,2
19360,2026-01-17,s38,3.3059,good,1
19361,1754248001,s16,-2.0958,ok,2
19362,2026-02-17,s5,1.3478,ok,0
19363,2026-08-17,s34,2.2482,OK,1
19364,2026-04-16,s16,3.7619,good,1
19365,1775342418,s36,-5.479,,2
19366,2026-09-17,s24,-4.0455,BAD,2
19367,2026-04-19,s1,-0.9224,ok,2
19368,2026-01-10,s3,5.8214,BAD,1
19369,1770641030,s2,3.6782,good,1
19370,1717843151,s33,0.6489,ok,2
19371,1744527207,s30,1.5453,BAD,2
19372,1777903178,s21,-4.0789,good,2
19373,2026-05-12,s22,-0.5516,,0
19374,1766285070,s20,-2.9918,BAD,2
19375,2026-03-16,s12,5.1693,OK,1
19376,1735619757,s33,7.9165,,1
19377,1716706196,s5,0.1456,good,0
19378,1762230588,s3,0.8351,BAD,0
19379,2026-03-10,s36,2.4581,BAD,1
19380,2026-07-12,s23,-1.7483,OK,2
19381,1744238533,s19,4.0445,OK,0
19382,2026-09-11,s8,-4.8527,,0
19383,1733738362,s6,0.6554,BAD,0
19384,2026-09-13,s35,-1.941,OK,2
19385,2026-06-14,s24,-2.2437,,2
19386,1722011870,s7,-1.4007,,2
19387,1786184251,s40,-1.8695,BAD,2
19388,2026-09-12,s7,-0.6905,BAD,2
19389,1709686186,s37,-7.1023,,2
19390,1747144375,s2,,,2
19391,1764784058,s26,-1.191,BAD,0
19392,1722710048,s4,5.93,good,1
19393,1741117180,s1,-3.3046,,2
19394,1754165829,s12,-4.9466,,2
19395,1708757927,s21,5.7615,good,1
19396,2026-02-12,s36,3.084,,1
19397,1783239130,s20,-1.2142,,2
19398,2026-04-15,s21,-0.6821,,2
19399,2026-02-16,s31,8.0831,ok,1
19400,1740671105,s17,-1.571,,2
19401,2026-04-13,s3,3.0547,,0
19402,2026-04-19,s24,0.4423,ok,0
19403,1730504541,s19,-3.8803,good,2
19404,1716304969,s3,0.8831,good,0
19405,2026-07-19,s23,7.4239,,1
19406,2026-06-13,s33,3.5519,OK,0
19407,2026-08-15,s23,1.6296,ok,0
19408,1718485420,s26,-1.8794,good,2
19409,1763747477,s6,5.2452,BAD,1
19410,2026-04-13,s12,4.3052,OK,1
19411,2026-07-17,s7,4.0835,good,0
19412,1766070352,s19,-0.2265,OK,0
19413,2026-08-17,s32,-5.388,,2
19414,1730853623,s20,-5.3542,ok,2
19415,2026-07-12,s23,-1.2201,OK,2
19416,2026-08-12,s26,-2.2017,BAD,0
19417,1751272949,s15,-5.4545,OK,2
19418,1719072530,s27,-3.1571,BAD,2
19419,1758269378,s13,-2.9247,ok,0
19420,1718007041,s23,-0.0745,,2
19421,2026-02-11,s15,-2.1862,ok,2
19422,1728705855,s38,-4.8504,good,2
19423,2026-03-17,s28,3.6524,good,1
19424,2026-09-12,s28,4.985,good,1
19425,2026-03-19,s31,0.5552,BAD,2
19426,2026-01-12,s36,1.2501,good,0
19427,1766524755,s4,2.9049,BAD,0
19428,2026-09-10,s37,-6.6713,good,2
19429,1738798378,s15,4.4775,ok,1
19430,2026-06-16,s29,0.2974,OK,0
19431,1705539065,s29,-0.0437,BAD,0
19432,2026-04-12,s10,-1.3894,good,0
19433,1755785110,s25,-2.0057,good,0
19434,2026-04-17,s23,-4.0132,BAD,2
19435,1711288081,s30,3.4168,OK,0
19436,1777681833,s10,-2.1081,BAD,2
19437,1727622705,s1,3.9439,OK,1
19438,1789844558,s10,-1.6092,,2
19439,1739538717,s25,5.3076,BAD,1
19440,2026-02-13,s13,-0.1642,ok,2
19441,1704755063,s28,-3.2025,,2
19442,2026-05-19,s1,-2.3227,good,2
19443,2026-07-12,s37,,good,1
19444,2026-04-14,s22,3.7744,OK,1
19445,1720683424,s21,0.9363,OK,0
19446,1774547365,s31,-1.7779,BAD,0
19447,1763539699,s30,-3.4777,OK,2
19448,1726085021,s29,0.2165,good,0
19449,1718907406,s4,1.3954,OK,0
19450,1727523311,s15,4.5499,ok,1
19451,2026-01-15,s11,2.463,,1
19452,1755734645,s23,0.3135,ok,2
19453,1755850666,s37,2.6187,OK,0
19454,1700594152,s20,,,2
19455,1755838026,s27,0.9338,OK,1
19456,2026-08-18,s25,0.0743,,2
19457,1787890126,s12,1.1994,,0
19458,1723388250,s37,0.8371,good,0
19459,1763205837,s24,5.4193,OK,1
19460,2026-08-11,s12,-3.532,BAD,2
19461,2026-01-17,s7,-5.2403,ok,2
19462,2026-08-19,s20,-2.4039,,2
19463,2026-09-10,s30,0.9768,BAD,0
19464,2026-07-18,s36,4.6445,ok,1
19465,2026-07-10,s8,6.5174,,1
19466,1782403138,s13,,BAD,1
19467,1740776361,s28,2.3986,ok,1
19468,1738056597,s32,-4.5982,good,2
19469,1753370392,s37,-5.2102,,2
19470,1710099567,s40,-3.3345,good,2
19471,1783576985,s33,4.6638,ok,1
19472,2026-06-14,s29,-1.2028,,2
19473,1753709254,s32,-0.4993,ok,0
19474,1713477048,s13,1.2931,good,0
19475,2026-05-15,s40,0.2623,good,0
19476,2026-03-12,s36,-3.5633,good,2
19477,2026-02-11,s5,0.1778,,0
19478,2026-05-19,s21,-0.1622,good,0
19479,2026-06-15,s29,-2.9231,BAD,2
19480,1720811929,s23,4.5446,ok,1
19481,2026-07-13,s8,-0.6945,good,2
19482,2026-02-19,s19,-2.0426,BAD,2
19483,1782561947,s23,0.9727,good,0
19484,1771414143,s22,-1.8049,OK,2
19485,1754117764,s6,3.26,good,1
19486,1754709183,s7,-7.0327,BAD,2
19487,1717809512,s4,1.3885,BAD,0
19488,1717488986,s13,-2.0317,good,2
19489,1772216691,s38,-0.9237,ok,2
19490,1789152997,s16,2.0953,ok,0
19491,1767662098,s13,4.1261,BAD,1
19492,2026-05-10,s28,-3.6191,,2
19493,2026-05-14,s28,2.6628,ok,0
19494,2026-07-16,s7,5.3569,BAD,1
19495,1761709373,s37,-5.2472,good,2
19496,2026-05-17,s10,4.7764,OK,1
19497,2026-09-17,s6,-1.5384,,2
19498,1777523383,s15,-3.8612,ok,2
19499,1706681128,s36,-5.506,good,2
19500,1779194421,s19,-2.0652,BAD,2
19501,2026-05-14,s22,7.3014,BAD,1
19502,2026-06-17,s18,,ok,0
19503,1762589782,s7,1.3202,OK,0
19504,2026-04-17,s27,2.8049,,1
19505,1779755767,s8,5.42,OK,1
19506,2026-02-12,s37,8.8552,ok,1
19507,2026-08-15,s34,3.3207,,1
19508,1710574084,s4,-3.0241,good,2
19509,2026-09-19,s2,3.058,good,1
19510,1773679996,s10,-2.4049,good,2
19511,2026-08-14,s39,3.7545,BAD,1
19512,1772556243,s30,0.8887,,1
19513,2026-07-19,s35,-4.9895,BAD,2
19514,2026-03-16,s11,2.1191,ok,0
19515,2026-02-19,s35,2.5704,ok,2
19516,2026-08-19,s21,5.3636,BAD,1
19517,2026-04-16,s24,-3.0557,OK,0
19518,2026-01-19,s26,-2.5228,,2
19519,2026-08-16,s31,2.7169,ok,1
19520,1756216473,s38,0.6593,ok,0
19521,1773197209,s23,-4.5251,ok,2
19522,1719896763,s28,3.7391,OK,1
19523,1733607751,s28,4.8854,good,1
19524,1724027270,s35,-0.6902,,0
19525,1760446557,s20,-4.9346,good,2
19526,2026-06-12,s31,5.7636,,1
19527,2026-05-16,s33,-3.4818,ok,2
19528,2026-09-13,s36,,OK,1
19529,1713466331,s29,0.8739,OK,0
19530,1760379242,s40,-1.3221,BAD,0
19531,1748384705,s36,4.0587,OK,0
19532,2026-08-12,s30,2.5641,ok,1
19533,1764713244,s12,5.5703,OK,1
19534,2026-03-16,s11,0.7504,ok,1
19535,1718975905,s5,6.016,,1
19536,2026-01-13,s26,4.7779,OK,1
19537,2026-02-18,s5,2.842,OK,0
19538,2026-06-19,s21,4.3753,,1
19539,2026-07-18,s4,-2.5797,good,2
19540,1774003252,s40,5.0853,ok,0
19541,1729957644,s37,7.2077,ok,1
19542,1723727548,s9,-2.9567,,2
19543,1772037755,s9,-1.8672,,2
19544,2026-07-15,s16,-3.3719,ok,2
19545,2026-02-10,s4,1.2662,good,0
19546,2026-05-16,s28,8.0688,,1
19547,2026-02-15,s21,-0.3447,OK,2
19548,1717426389,s14,3.5843,,1
19549,2026-04-18,s19,2.6234,BAD,1
19550,2026-02-18,s4,2.4631,OK,0
19551,1714149471,s21,0.8454,good,0
19552,1743112394,s35,-1.4965,ok,2
19553,2026-04-13,s3,0.8581,OK,0
19554,2026-05-11,s39,4.7339,OK,1
19555,2026-01-13,s38,-5.7409,good,2
19556,1721606166,s37,-0.1173,,2
19557,2026-03-19,s37,-0.0022,,0
19558,1716799399,s4,-4.7737,BAD,2
19559,1789151751,s22,2.8962,ok,1
19560,1728906551,s8,2.5199,ok,0
19561,2026-04-12,s23,2.1082,OK,0
19562,2026-02-12,s12,-2.8018,OK,2
19563,2026-01-19,s38,2.4186,ok,0
19564,1712096219,s18,1.5917,BAD,0
19565,2026-07-18,s11,4.1253,good,0
19566,2026-04-11,s26,3.1353,ok,1
19567,1705163216,s27,2.3925,good,0
19568,1726097061,s3,5.7881,good,1
19569,1782281227,s32,3.7048,ok,1
19570,1711746155,s30,,OK,2
19571,1740855082,s20,-2.6158,BAD,2
19572,2026-03-15,s8,-3.3793,ok,2
19573,2026-04-17,s40,-5.633,ok,2
19574,2026-03-12,s1,1.1991,good,0
19575,1763285857,s27,-3.6178,OK,0
19576,1788720938,s11,6.3984,ok,1
19577,2026-04-12,s23,-0.7747,,2
19578,1750905938,s4,-0.5791,,2
19579,2026-09-15,s6,-3.1984,BAD,2
19580,1707382392,s17,-0.3048,ok,0
19581,1777736208,s2,6.0914,BAD,1
19582,1770028561,s12,3.287,,0
19583,1717597494,s19,0.0508,ok,0
19584,1768104328,s11,-4.9901,good,2
19585,2026-02-17,s2,-2.1246,BAD,2
19586,1774237358,s8,2.6298,OK,0
19587,1723556945,s1,2.0718,,0
19588,1753200609,s4,-0.4073,good,2
19589,1769185831,s30,7.7819,ok,1
19590,2026-02-10,s30,6.7729,good,1
19591,2026-09-13,s9,-2.7521,OK,2
19592,2026-06-16,s10,-0.6356,ok,0
19593,1705052217,s31,2.3676,OK,0
19594,1706993634,s10,-1.4316,BAD,2
19595,1709666929,s12,1.8657,good,0
19596,2026-02-17,s26,-1.903,ok,0
19597,1732659111,s22,-3.2428,ok,2
19598,1716598922,s31,1.4768,OK,0
19599,1719238501,s8,-1.2393,BAD,0
19600,2026-01-19,s33,6.6062,BAD,1
19601,1728425265,s5,-6.556,OK,2
19602,2026-09-16,s6,4.76,OK,1
19603,1710419073,s26,3.1726,,0
19604,1764584946,s38,-1.6518,,2
19605,1781833907,s24,1.5907,OK,1
19606,2026-05-15,s20,-1.8653,good,2
19607,2026-08-12,s18,-1.2836,BAD,2
19608,1721014115,s37,3.9783,good,1
19609,2026-05-11,s5,6.235,BAD,1
19610,1788246142,s37,5.1482,BAD,1
19611,1718624000,s24,2.5389,,1
19612,1743503274,s7,-2.4957,ok,2
19613,1741844203,s33,3.5376,OK,1
19614,2026-04-19,s6,2.8457,,1
19615,1713665899,s11,-3.377,BAD,0
19616,1716010233,s14,1.2744,ok,1
19617,1763205375,s26,-7.1796,good,2
19618,1741675277,s30,3.0156,,0
19619,2026-04-11,s20,6.4811,good,1
19620,1788272132,s38,-3.3273,OK,2
19621,2026-09-14,s6,4.3771,,0
19622,2026-04-16,s1,0.0856,OK,2
19623,2026-04-10,s32,4.9862,good,1
19624,1773185833,s19,0.0362,,2
19625,2026-04-16,s40,1.1623,BAD,0
19626,1784331178,s26,-3.3498,OK,2
19627,1789848127,s15,1.4219,OK,0
19628,2026-08-12,s22,6.1205,BAD,1
19629,1701965373,s31,-1.2734,ok,2
19630,1758970153,s31,4.6887,BAD,1
19631,2026-01-19,s36,5.1079,,1
19632,2026-02-16,s12,2.0815,BAD,0
19633,2026-07-19,s15,-0.6595,ok,2
19634,1755378164,s20,5.4903,BAD,1
19635,1723407466,s19,4.8788,OK,1
19636,1765753528,s1,-4.3627,BAD,2
19637,2026-01-12,s18,4.6932,OK,1
19638,2026-09-16,s27,-4.521,OK,2
19639,1784139774,s8,,ok,2
19640,1749998274,s22,-1.8386,BAD,2
19641,2026-09-15,s40,2.3695,ok,0
19642,2026-03-10,s36,-1.2505,,2
19643,1756825483,s8,-3.4771,BAD,2
19644,1720356379,s25,2.125,good,0
19645,1761936934,s7,-4.4992,,2
19646,2026-03-19,s13,1.3696,,2
19647,2026-05-18,s2,5.232,,1
19648,1708320118,s1,3.17,good,1
19649,1771911167,s4,0.9827,OK,0
19650,2026-01-16,s40,0.652,,0
19651,2026-08-13,s37,-2.2353,good,2
19652,1789941024,s28,-8.4603,BAD,2
19653,1774386150,s1,-3.8034,good,2
19654,2026-09-14,s14,-0.1775,OK,0
19655,2026-04-16,s38,1.2003,OK,0
19656,1778663597,s38,-1.4842,,2
19657,1783058150,s2,-2.6377,ok,2
19658,2026-01-10,s28,-4.3467,good,2
19659,2026-09-17,s35,-7.3388,BAD,2
19660,1749404996,s29,-2.1121,good,2
19661,2026-08-17,s35,-0.9794,good,2
19662,2026-04-18,s28,1.8866,ok,1
19663,2026-02-14,s19,5.6823,,1
19664,1729587210,s24,1.3584,BAD,1
19665,2026-08-19,s4,-3.2972,,2
19666,2026-07-13,s5,-5.2142,good,2
19667,2026-04-14,s12,2.2806,good,0
19668,1754796675,s29,-0.3358,,0
19669,1740851057,s5,1.0138,OK,0
19670,2026-06-16,s14,-3.4689,good,2
19671,2026-01-17,s2,3.1813,BAD,1
19672,1702630483,s30,1.7534,,0
19673,1778371784,s21,1.301,,0
19674,1732318197,s1,4.3401,ok,1
19675,2026-06-15,s24,5.0027,,1
19676,1745662246,s8,2.7959,BAD,0
19677,1766612259,s23,3.1346,,1
19678,1780809378,s31,4.6614,ok,1
19679,1748777212,s37,4.2863,,0
19680,2026-03-17,s8,-0.8334,OK,2
19681,2026-04-17,s10,2.9754,BAD,1
19682,2026-09-11,s16,3.76,OK,0
19683,2026-06-10,s10,3.1061,ok,1
19684,1747252105,s4,-0.8754,good,0
19685,2026-07-11,s5,0.6111,,0
19686,2026-05-15,s16,7.9442,OK,1
19687,2026-01-12,s2,1.1174,,0
19688,1777656627,s7,2.4945,BAD,1
19689,2026-06-18,s4,4.7989,ok,1
19690,2026-09-19,s11,-0.5976,BAD,0
19691,1770868424,s30,3.7908,,0
19692,2026-02-11,s10,-0.4388,OK,0
19693,2026-01-17,s30,-3.0341,ok,2
19694,2026-08-14,s26,-0.3705,BAD,2
19695,1707368063,s13,3.7291,good,1
19696,2026-09-10,s16,2.5061,,0
19697,2026-08-13,s37,-1.5473,ok,2
19698,2026-04-18,s19,2.4337,OK,1
19699,1770624620,s5,1.7507,,0
19700,1748271772,s29,-0.6472,BAD,2
19701,2026-03-17,s7,-1.6551,,0
19702,2026-03-17,s6,-0.4912,BAD,2
19703,1761676959,s21,0.3545,ok,0
19704,2026-03-10,s5,4.0788,ok,1
19705,1708396329,s26,-3.5193,ok,2
19706,2026-09-19,s4,-4.5306,good,2
19707,2026-08-10,s26,1.8658,BAD,0
19708,1706815730,s1,-4.6024,,2
19709,1760276011,s2,-2.3625,,2
19710,2026-04-15,s38,5.4173,ok,1
19711,1746833954,s35,6.6007,,1
19712,1770532969,s24,-0.9192,ok,2
19713,2026-05-16,s29,6.384,good,1
19714,1787914373,s20,4.079,,1
19715,1734573783,s5,8.7556,,1
19716,2026-01-12,s37,6.2291,good,1
19717,1706989815,s19,-2.7047,ok,2
19718,1741701007,s24,,,2
19719,1722196108,s29,-1.7634,good,2
19720,2026-09-18,s15,5.1136,OK,1
19721,1749907972,s37,2.7011,ok,0
19722,1774126802,s20,,OK,1
19723,2026-02-17,s30,-4.9684,ok,2
19724,1762470058,s11,3.8983,,0
19725,2026-05-12,s23,1.7759,BAD,0
19726,1729350662,s1,-3.2752,ok,2
19727,2026-09-19,s1,6.7735,ok,1
19728,2026-03-11,s34,-5.8457,,2
19729,1762780388,s6,5.8839,OK,1
19730,2026-04-18,s13,4.498,,1
19731,1787037205,s9,-3.5374,ok,2
19732,1713764371,s3,-1.0383,,2
19733,1764646040,s40,5.4893,BAD,1
19734,2026-09-16,s27,-4.9658,OK,2
19735,1735182022,s13,-1.1743,BAD,2
19736,2026-03-12,s33,2.3583,OK,0
19737,2026-03-13,s4,-1.6816,,2
19738,2026-01-11,s1,5.6476,OK,1
19739,1712038362,s10,4.855,OK,1
19740,1727231362,s11,1.0512,ok,0
19741,1783493583,s6,1.6108,ok,0
19742,1702323343,s38,-3.0003,good,2
19743,1746032730,s27,5.58,good,1
19744,2026-08-19,s39,-0.9511,ok,0
19745,2026-07-16,s26,-2.4542,ok,2
19746,2026-09-12,s32,-0.3052,good,0
19747,1708875822,s24,-0.7663,BAD,0
19748,1777531600,s5,-6.7882,OK,2
19749,2026-05-15,s24,-1.6683,OK,2
19750,1701923582,s40,5.812,BAD,1
19751,1773119714,s24,-1.246,good,2
19752,2026-03-15,s34,1.56,,0
19753,2026-01-14,s31,-3.297,BAD,2
19754,1778090140,s26,-1.9707,ok,0
19755,1705281038,s21,0.2073,BAD,0
19756,2026-06-10,s4,1.2874,BAD,0
19757,2026-07-17,s21,-4.0391,BAD,2
19758,1705850322,s28,-4.5368,good,2
19759,2026-08-11,s6,5.6742,OK,1
19760,1788555414,s2,7.0404,good,1
19761,1718477365,s34,2.4317,BAD,0
19762,1765211498,s8,0.0221,BAD,0
19763,1746063971,s21,4.3393,,1
19764,1715082222,s8,3.7907,ok,1
19765,2026-04-12,s16,-0.254,ok,0
19766,1758461721,s2,-1.096,,2
19767,2026-04-17,s23,4.1531,BAD,0
19768,2026-01-11,s9,4.5837,BAD,1
19769,1718392637,s10,6.8689,ok,1
19770,2026-03-16,s12,-3.4237,BAD,2
19771,1712327205,s11,4.5485,,0
19772,1716452611,s3,3.3388,good,0
19773,1749154012,s23,2.4163,BAD,0
19774,1749779750,s29,2.2968,good,0
19775,2026-05-11,s34,-3.229,good,2
19776,1777725619,s1,7.0213,OK,1
19777,1729319033,s35,-1.8479,good,0
19778,1705146364,s10,0.8597,,1
19779,1789132680,s27,0.2055,ok,0
19780,1759010194,s29,-2.6132,ok,2
19781,1770600748,s15,-3.5465,BAD,2
19782,2026-09-12,s12,1.9115,ok,0
19783,2026-09-12,s33,3.2,good,1
19784,1737682534,s12,-4.7722,BAD,2
19785,2026-04-16,s24,0.7435,OK,0
19786,1741023676,s36,-3.4347,OK,2
19787,2026-02-13,s26,-1.4354,,2
19788,2026-07-16,s15,2.4104,OK,0
19789,1700027713,s34,1.2964,good,0
19790,2026-07-14,s8,2.4154,ok,0
19791,1728611918,s25,7.2388,good,1
19792,1733462527,s21,-6.2386,,2
19793,2026-06-14,s36,1.6709,,0
19794,1773766775,s4,2.5179,,1
19795,2026-03-18,s22,4.999,OK,1
19796,2026-09-15,s28,3.8103,BAD,1
19797,1720852677,s29,-1.607,BAD,0
19798,1759934514,s18,3.7448,OK,1
19799,2026-09-13,s22,4.782,BAD,1
19800,1734711881,s15,0.7166,OK,0
19801,1725857114,s15,-5.5597,,2
19802,2026-03-14,s26,3.3549,BAD,0
19803,1767643883,s16,-0.7249,good,2
19804,1759888078,s8,0.6357,good,0
19805,2026-08-11,s35,-2.9862,OK,2
19806,1717391738,s15,-0.0223,ok,0
19807,2026-02-14,s5,5.164,OK,1
19808,2026-09-18,s16,2.9877,good,1
19809,2026-05-19,s11,-1.1653,ok,0
19810,1777187976,s5,3.2288,BAD,0
19811,2026-04-17,s38,-2.4143,,2
19812,2026-06-19,s1,2.2179,BAD,0
19813,2026-09-16,s34,0.5112,,0
19814,2026-02-18,s11,-2.3124,OK,2
19815,1708717723,s35,-1.9508,ok,2
19816,2026-01-14,s5,-1.4133,good,0
19817,2026-08-14,s2,2.5589,good,0
19818,1706553484,s9,3.5748,OK,1
19819,2026-03-14,s23,,good,0
19820,2026-01-11,s18,3.5066,BAD,0
19821,2026-07-18,s35,6.0609,,1
19822,1731370554,s30,1.7083,BAD,1
19823,1726226970,s7,-0.2449,OK,0
19824,2026-07-16,s27,1.705,OK,0
19825,2026-09-10,s29,3.414,BAD,0
19826,2026-09-11,s6,-4.922,BAD,2
19827,2026-06-17,s32,-0.1458,,0
19828,1740989568,s31,4.6066,OK,1
19829,2026-05-17,s12,1.075,,0
19830,1724235481,s3,3.0675,BAD,1
19831,1709372534,s35,-5.9655,OK,2
19832,1741665753,s1,1.863,BAD,1
19833,1715886592,s13,3.564,,1
19834,2026-03-15,s25,0.7558,,0
19835,1745873975,s10,3.6703,,1
19836,2026-02-10,s10,-1.2567,,2
19837,2026-08-16,s23,3.9764,OK,1
19838,1740584422,s40,3.581,ok,1
19839,2026-01-18,s7,4.2052,OK,0
19840,1716551777,s12,1.7734,BAD,0
19841,1742032774,s13,-3.5792,ok,2
19842,2026-06-16,s22,-6.038,,2
19843,2026-01-19,s19,3.3276,ok,0
19844,2026-04-11,s24,6.6473,BAD,1
19845,1727536782,s11,-5.4781,OK,2
19846,2026-02-18,s30,1.482,BAD,0
19847,2026-04-10,s28,,,2
19848,2026-03-19,s18,3.8906,,0
19849,1758429553,s16,-0.5579,good,2
19850,2026-07-19,s1,-2.2459,good,2
19851,1749571710,s35,5.7417,OK,1
19852,2026-03-19,s14,,,1
19853,1750614849,s6,1.7653,good,1
19854,1710608980,s6,2.6624,OK,0
19855,2026-09-15,s11,-6.6565,good,2
19856,1786548984,s8,-5.9213,good,2
19857,2026-07-13,s3,1.3272,OK,0
19858,1779193656,s25,-4.4953,good,2
19859,2026-08-18,s8,-1.4573,,0
19860,1704160337,s24,0.7239,OK,0
19861,2026-07-14,s31,2.8458,ok,1
19862,1761077991,s16,,BAD,2
19863,2026-07-10,s12,7.0315,good,1
19864,2026-07-14,s11,-0.9365,BAD,0
19865,2026-07-11,s17,4.4435,OK,1
19866,1726582255,s25,0.053,BAD,2
19867,1719532987,s18,4.1836,,1
19868,1779566290,s40,-4.6584,good,2
19869,1762925688,s21,-2.9947,,2
19870,2026-02-17,s6,-3.7571,ok,2
19871,1752564859,s23,4.8221,good,1
19872,2026-08-10,s15,2.897,ok,1
19873,1745267231,s14,3.2425,OK,0
19874,2026-03-18,s27,2.5152,OK,0
19875,2026-05-14,s36,0.9995,good,0
19876,1715633196,s32,3.3023,BAD,1
19877,1767578342,s39,3.7029,good,1
19878,1778209704,s6,-4.0382,ok,2
19879,1723664521,s17,2.1459,OK,1
19880,1733368466,s2,-0.9988,ok,2
19881,1734163696,s17,-0.6928,ok,0
19882,1711292147,s21,3.6709,BAD,1
19883,2026-03-17,s17,2.6822,OK,0
19884,2026-01-15,s15,3.9206,OK,1
19885,2026-04-16,s25,-0.8588,good,0
19886,2026-06-17,s31,1.9324,BAD,0
19887,1708040173,s12,3.9859,good,0
19888,2026-01-15,s3,6.432,,1
19889,2026-07-19,s11,4.1672,BAD,1
19890,1769190727,s24,-0.6388,ok,0
19891,1724660597,s37,2.3847,good,0
19892,2026-08-18,s19,2.7565,ok,1
19893,2026-09-12,s7,7.2772,good,1
19894,1764068071,s13,-4.9344,ok,2
19895,2026-07-18,s13,-1.4306,BAD,2
